time,TAILWATER
0.1000000000000E-04,0.1431651E-09
0.3000000000000E-04,0.1001455E-08
0.7000000000000E-04,0.5000151E-08
0.1500000000000E-03,0.2208042E-07
0.3100000000000E-03,0.9221084E-07
0.6300000000000E-03,0.3673171E-06
0.1270000000000E-02,0.1411398E-05
0.2550000000000E-02,0.5134671E-05
0.5110000000000E-02,0.1674898E-04
0.1023000000000E-01,0.5233943E-04
0.2047000000000E-01,0.2218553E-03
0.4095000000000E-01,0.1213297E-02
0.8191000000000E-01,0.7165069E-02
0.1638300000000,0.4549460E-01
0.3276700000000,0.2752601
0.6553500000000,1.007413
1.310710000000,1.891625
2.621430000000,2.212637
5.242870000000,2.181750
10.48575000000,2.246483
20.97151000000,2.881141
41.94303000000,0.7279374E+28
50.33163800000,0.4945198E+28
53.68708120000,0.3742770E+28
60.39796760000,0.2113098E+28
63.08232216000,0.1579166E+28
68.45103128000,0.9200329E+27
79.18844952000,0.3634238E+27
80.04744297920,0.3208817E+27
81.76542989760,0.2569649E+27
85.20140373440,0.1694996E+27
92.07335140800,0.8265913E+26
105.8172467552,0.2631030E+26
133.3050374496,0.4945303E+25
144.3001537274,0.1780488E+25
166.2903862829,0.3945322E+24
210.2708513939,0.5030971E+23
210.9745388357,0.4502440E+23
212.3819137192,0.3665370E+23
212.9448636727,0.3361057E+23
213.1700436540,0.3243592E+23
213.6204036168,0.3023144E+23
214.5211235423,0.2638281E+23
214.8814115124,0.2493776E+23
215.0255267005,0.2437304E+23
215.3137570767,0.2328730E+23
215.8902178290,0.2129978E+23
217.0431393336,0.1795159E+23
217.5043079354,0.1671354E+23
218.4266451391,0.1454518E+23
220.2713195465,0.1121941E+23
223.9606683612,0.7045815E+22
231.3393659907,0.3235098E+22
234.2908450425,0.2196671E+22
235.4714366632,0.1845932E+22
237.8326199046,0.1340674E+22
242.5549863875,0.7651015E+21
251.9997193533,0.3068697E+21
270.8891852847,0.7779351E+20
278.4449716573,0.3558066E+20
278.5658642393,0.3490904E+20
278.8076494032,0.3362417E+20
279.2912197311,0.3124040E+20
280.2583603868,0.2710647E+20
282.1926416981,0.2077612E+20
286.0612043209,0.1294321E+20
287.6086293700,0.1040820E+20
288.2275993896,0.9488880E+19
289.4655394289,0.7944671E+19
291.9414195075,0.5728464E+19
292.9317715389,0.4957672E+19
294.9124756018,0.3783667E+19
295.7047572269,0.3367476E+19
297.2893204772,0.2698428E+19
297.4160855372,0.2646727E+19
297.6696156573,0.2545984E+19
298.1766758974,0.2358898E+19
299.1907963776,0.2036019E+19
299.5964445696,0.1914954E+19
300.4077409538,0.1699500E+19
302.0303337221,0.1355914E+19
305.2755192587,0.9015777E+18
311.7658903318,0.4497951E+18
314.3620387611,0.3206920E+18
319.5543356196,0.1779897E+18
329.9389293367,0.6867640E+17
350.7081167708,0.1658304E+17
359.0157917445,0.7326448E+16
359.1487145441,0.7179433E+16
359.4145601432,0.6899006E+16
359.5208983829,0.6788942E+16
359.7335748622,0.6575526E+16
359.8186454539,0.6491379E+16
359.9887866374,0.6327137E+16
360.0023979321,0.6314066E+16
360.0296205214,0.6288000E+16
360.0840657001,0.6236236E+16
360.1929560576,0.6134328E+16
360.2365122005,0.6093875E+16
360.3236244865,0.6013964E+16
360.4978490583,0.5858232E+16
360.8462982020,0.5562507E+16
360.8741741335,0.5539069E+16
360.9299259965,0.5492465E+16
361.0414297225,0.5400664E+16
361.2644371745,0.5223005E+16
361.7104520785,0.4890335E+16
361.7118793262,0.4889281E+16
361.7147338216,0.4887173E+16
361.7158756197,0.4886330E+16
361.7181592160,0.4884644E+16
361.7227264086,0.4881271E+16
361.7230917841,0.4881002E+16
361.7232379342,0.4880894E+16
361.7235302345,0.4880678E+16
361.7235536186,0.4880661E+16
361.7236003866,0.4880626E+16
361.7236939227,0.4880557E+16
361.7236942220,0.4880557E+16
361.7236942268,0.4880557E+16
361.7236942272,0.4880557E+16
361.7236942274,0.4880557E+16
361.7236942277,0.4880557E+16
361.7236942278,0.4880557E+16
361.7236942279,0.4880557E+16
361.7236942281,0.4880557E+16
361.7236942285,0.4880557E+16
361.7236942287,0.4880557E+16
361.7236942291,0.4880557E+16
361.7236942299,0.4880557E+16
361.7236942303,0.4880557E+16
361.7236942309,0.4880557E+16
361.7236942311,0.4880557E+16
361.7236942317,0.4880557E+16
361.7236942319,0.4880557E+16
361.7236942320,0.4880557E+16
361.7236942321,0.4880557E+16
361.7236942323,0.4880557E+16
361.7236942324,0.4880557E+16
361.7236942325,0.4880557E+16
361.7236942327,0.4880557E+16
361.7236942328,0.4880557E+16
361.7236942330,0.4880557E+16
361.7236942331,0.4880557E+16
361.7236942332,0.4880557E+16
361.7236942333,0.4880557E+16
361.7236942334,0.4880557E+16
361.7236942336,0.4880557E+16
361.7236942337,0.4880557E+16
361.7236942338,0.4880557E+16
361.7236942339,0.4880557E+16
361.7236942340,0.4880557E+16
361.7236942341,0.4880557E+16
361.7236942342,0.4880557E+16
361.7236942344,0.4880557E+16
361.7236942345,0.4880557E+16
361.7236942347,0.4880557E+16
361.7236942351,0.4880557E+16
361.7236942353,0.4880557E+16
361.7236942357,0.4880557E+16
361.7236942359,0.4880557E+16
361.7236942360,0.4880557E+16
361.7236942362,0.4880557E+16
361.7236942366,0.4880557E+16
361.7236942367,0.4880557E+16
361.7236942368,0.4880557E+16
361.7236942370,0.4880557E+16
361.7236942374,0.4880557E+16
361.7236942376,0.4880557E+16
361.7236942380,0.4880557E+16
361.7236942382,0.4880557E+16
361.7236942386,0.4880557E+16
361.7236942388,0.4880557E+16
361.7236942389,0.4880557E+16
361.7236942390,0.4880557E+16
361.7236942391,0.4880557E+16
361.7236942392,0.4880557E+16
361.7236942393,0.4880557E+16
361.7236942394,0.4880557E+16
361.7236942396,0.4880557E+16
361.7236942397,0.4880557E+16
361.7236942399,0.4880557E+16
361.7236942400,0.4880557E+16
361.7236942401,0.4880557E+16
361.7236942403,0.4880557E+16
361.7236942404,0.4880557E+16
361.7236942405,0.4880557E+16
361.7236942406,0.4880557E+16
361.7236942408,0.4880557E+16
361.7236942409,0.4880557E+16
361.7236942411,0.4880557E+16
361.7236942415,0.4880557E+16
361.7236942417,0.4880557E+16
361.7236942421,0.4880557E+16
361.7236942423,0.4880557E+16
361.7236942426,0.4880557E+16
361.7236942428,0.4880557E+16
361.7236942431,0.4880557E+16
361.7236942437,0.4880557E+16
361.7236942440,0.4880557E+16
361.7236942441,0.4880557E+16
361.7236942444,0.4880557E+16
361.7236942445,0.4880557E+16
361.7236942448,0.4880557E+16
361.7236942449,0.4880557E+16
361.7236942451,0.4880557E+16
361.7236942452,0.4880557E+16
361.7236942454,0.4880557E+16
361.7236942455,0.4880557E+16
361.7236942456,0.4880557E+16
361.7236942457,0.4880557E+16
361.7236942459,0.4880557E+16
361.7236942463,0.4880557E+16
361.7236942465,0.4880557E+16
361.7236942466,0.4880557E+16
361.7236942468,0.4880557E+16
361.7236942469,0.4880557E+16
361.7236942471,0.4880557E+16
361.7236942472,0.4880557E+16
361.7236942473,0.4880557E+16
361.7236942474,0.4880557E+16
361.7236942476,0.4880557E+16
361.7236942480,0.4880557E+16
361.7236942482,0.4880557E+16
361.7236942483,0.4880557E+16
361.7236942484,0.4880557E+16
361.7236942485,0.4880557E+16
361.7236942486,0.4880557E+16
361.7236942488,0.4880557E+16
361.7236942489,0.4880557E+16
361.7236942491,0.4880557E+16
361.7236942495,0.4880557E+16
361.7236942497,0.4880557E+16
361.7236942498,0.4880557E+16
361.7236942499,0.4880557E+16
361.7236942501,0.4880557E+16
361.7236942502,0.4880557E+16
361.7236942503,0.4880557E+16
361.7236942504,0.4880557E+16
361.7236942505,0.4880557E+16
361.7236942507,0.4880557E+16
361.7236942508,0.4880557E+16
361.7236942510,0.4880557E+16
361.7236942511,0.4880557E+16
361.7236942513,0.4880557E+16
361.7236942514,0.4880557E+16
361.7236942515,0.4880557E+16
361.7236942516,0.4880557E+16
361.7236942517,0.4880557E+16
361.7236942518,0.4880557E+16
361.7236942520,0.4880557E+16
361.7236942524,0.4880557E+16
361.7236942526,0.4880557E+16
361.7236942527,0.4880557E+16
361.7236942528,0.4880557E+16
361.7236942529,0.4880557E+16
361.7236942531,0.4880557E+16
361.7236942535,0.4880557E+16
361.7236942537,0.4880557E+16
361.7236942538,0.4880557E+16
361.7236942539,0.4880557E+16
361.7236942541,0.4880557E+16
361.7236942542,0.4880557E+16
361.7236942543,0.4880557E+16
361.7236942544,0.4880557E+16
361.7236942545,0.4880557E+16
361.7236942546,0.4880557E+16
361.7236942548,0.4880557E+16
361.7236942549,0.4880557E+16
361.7236942551,0.4880557E+16
361.7236942555,0.4880557E+16
361.7236942557,0.4880557E+16
361.7236942558,0.4880557E+16
361.7236942560,0.4880557E+16
361.7236942561,0.4880557E+16
361.7236942562,0.4880557E+16
361.7236942564,0.4880557E+16
361.7236942565,0.4880557E+16
361.7236942566,0.4880557E+16
361.7236942567,0.4880557E+16
361.7236942569,0.4880557E+16
361.7236942570,0.4880557E+16
361.7236942571,0.4880557E+16
361.7236942572,0.4880557E+16
361.7236942574,0.4880557E+16
361.7236942575,0.4880557E+16
361.7236942576,0.4880557E+16
361.7236942577,0.4880557E+16
361.7236942578,0.4880557E+16
361.7236942580,0.4880557E+16
361.7236942584,0.4880557E+16
361.7236942592,0.4880557E+16
361.7236942608,0.4880557E+16
361.7236942640,0.4880557E+16
361.7236942642,0.4880557E+16
361.7236942643,0.4880557E+16
361.7236942646,0.4880557E+16
361.7236942647,0.4880557E+16
361.7236942650,0.4880557E+16
361.7236942655,0.4880557E+16
361.7236942665,0.4880557E+16
361.7236942686,0.4880557E+16
361.7236942727,0.4880557E+16
361.7236942809,0.4880557E+16
361.7236942972,0.4880557E+16
361.7236943300,0.4880557E+16
361.7236943955,0.4880557E+16
361.7236945266,0.4880557E+16
361.7236945790,0.4880557E+16
361.7236945832,0.4880557E+16
361.7236945916,0.4880557E+16
361.7236946084,0.4880557E+16
361.7236946420,0.4880556E+16
361.7236946554,0.4880556E+16
361.7236946565,0.4880556E+16
361.7236946586,0.4880556E+16
361.7236946629,0.4880556E+16
361.7236946715,0.4880556E+16
361.7236946887,0.4880556E+16
361.7236947230,0.4880556E+16
361.7236947917,0.4880556E+16
361.7236949292,0.4880556E+16
361.7236949842,0.4880556E+16
361.7236950062,0.4880556E+16
361.7236950150,0.4880556E+16
361.7236950325,0.4880556E+16
361.7236950340,0.4880556E+16
361.7236950345,0.4880556E+16
361.7236950356,0.4880556E+16
361.7236950379,0.4880556E+16
361.7236950424,0.4880556E+16
361.7236950442,0.4880556E+16
361.7236950443,0.4880556E+16
361.7236950446,0.4880556E+16
361.7236950447,0.4880556E+16
361.7236950448,0.4880556E+16
361.7236950449,0.4880556E+16
361.7236950450,0.4880556E+16
361.7236950452,0.4880556E+16
361.7236950456,0.4880556E+16
361.7236950458,0.4880556E+16
361.7236950462,0.4880556E+16
361.7236950464,0.4880556E+16
361.7236950468,0.4880556E+16
361.7236950470,0.4880556E+16
361.7236950471,0.4880556E+16
361.7236950473,0.4880556E+16
361.7236950474,0.4880556E+16
361.7236950476,0.4880556E+16
361.7236950480,0.4880556E+16
361.7236950488,0.4880556E+16
361.7236950492,0.4880556E+16
361.7236950493,0.4880556E+16
361.7236950494,0.4880556E+16
361.7236950496,0.4880556E+16
361.7236950497,0.4880556E+16
361.7236950498,0.4880556E+16
361.7236950499,0.4880556E+16
361.7236950500,0.4880556E+16
361.7236950502,0.4880556E+16
361.7236950503,0.4880556E+16
361.7236950504,0.4880556E+16
361.7236950506,0.4880556E+16
361.7236950507,0.4880556E+16
361.7236950509,0.4880556E+16
361.7236950510,0.4880556E+16
361.7236950511,0.4880556E+16
361.7236950513,0.4880556E+16
361.7236950514,0.4880556E+16
361.7236950515,0.4880556E+16
361.7236950516,0.4880556E+16
361.7236950518,0.4880556E+16
361.7236950519,0.4880556E+16
361.7236950520,0.4880556E+16
361.7236950521,0.4880556E+16
361.7236950522,0.4880556E+16
361.7236950524,0.4880556E+16
361.7236950525,0.4880556E+16
361.7236950527,0.4880556E+16
361.7236950531,0.4880556E+16
361.7236950533,0.4880556E+16
361.7236950537,0.4880556E+16
361.7236950539,0.4880556E+16
361.7236950540,0.4880556E+16
361.7236950541,0.4880556E+16
361.7236950542,0.4880556E+16
361.7236950543,0.4880556E+16
361.7236950544,0.4880556E+16
361.7236950546,0.4880556E+16
361.7236950547,0.4880556E+16
361.7236950549,0.4880556E+16
361.7236950550,0.4880556E+16
361.7236950551,0.4880556E+16
361.7236950552,0.4880556E+16
361.7236950553,0.4880556E+16
361.7236950554,0.4880556E+16
361.7236950555,0.4880556E+16
361.7236950556,0.4880556E+16
361.7236950557,0.4880556E+16
361.7236950558,0.4880556E+16
361.7236950559,0.4880556E+16
361.7236950561,0.4880556E+16
361.7236950562,0.4880556E+16
361.7236950563,0.4880556E+16
361.7236950565,0.4880556E+16
361.7236950569,0.4880556E+16
361.7236950577,0.4880556E+16
361.7236950580,0.4880556E+16
361.7236950582,0.4880556E+16
361.7236950583,0.4880556E+16
361.7236950584,0.4880556E+16
361.7236950585,0.4880556E+16
361.7236950586,0.4880556E+16
361.7236950587,0.4880556E+16
361.7236950588,0.4880556E+16
361.7236950589,0.4880556E+16
361.7236950590,0.4880556E+16
361.7236950591,0.4880556E+16
361.7236950593,0.4880556E+16
361.7236950594,0.4880556E+16
361.7236950595,0.4880556E+16
361.7236950596,0.4880556E+16
361.7236950597,0.4880556E+16
361.7236950599,0.4880556E+16
361.7236950600,0.4880556E+16
361.7236950602,0.4880556E+16
361.7236950603,0.4880556E+16
361.7236950604,0.4880556E+16
361.7236950605,0.4880556E+16
361.7236950606,0.4880556E+16
361.7236950608,0.4880556E+16
361.7236950609,0.4880556E+16
361.7236950610,0.4880556E+16
361.7236950612,0.4880556E+16
361.7236950613,0.4880556E+16
361.7236950615,0.4880556E+16
361.7236950619,0.4880556E+16
361.7236950620,0.4880556E+16
361.7236950621,0.4880556E+16
361.7236950622,0.4880556E+16
361.7236950624,0.4880556E+16
361.7236950625,0.4880556E+16
361.7236950626,0.4880556E+16
361.7236950628,0.4880556E+16
361.7236950629,0.4880556E+16
361.7236950630,0.4880556E+16
361.7236950632,0.4880556E+16
361.7236950636,0.4880556E+16
361.7236950638,0.4880556E+16
361.7236950642,0.4880556E+16
361.7236950644,0.4880556E+16
361.7236950648,0.4880556E+16
361.7236950650,0.4880556E+16
361.7236950654,0.4880556E+16
361.7236950656,0.4880556E+16
361.7236950659,0.4880556E+16
361.7236950660,0.4880556E+16
361.7236950661,0.4880556E+16
361.7236950662,0.4880556E+16
361.7236950663,0.4880556E+16
361.7236950664,0.4880556E+16
361.7236950665,0.4880556E+16
361.7236950666,0.4880556E+16
361.7236950668,0.4880556E+16
361.7236950669,0.4880556E+16
361.7236950670,0.4880556E+16
361.7236950672,0.4880556E+16
361.7236950676,0.4880556E+16
361.7236950678,0.4880556E+16
361.7236950682,0.4880556E+16
361.7236950684,0.4880556E+16
361.7236950685,0.4880556E+16
361.7236950686,0.4880556E+16
361.7236950688,0.4880556E+16
361.7236950689,0.4880556E+16
361.7236950691,0.4880556E+16
361.7236950692,0.4880556E+16
361.7236950694,0.4880556E+16
361.7236950695,0.4880556E+16
361.7236950696,0.4880556E+16
361.7236950698,0.4880556E+16
361.7236950699,0.4880556E+16
361.7236950700,0.4880556E+16
361.7236950701,0.4880556E+16
361.7236950702,0.4880556E+16
361.7236950703,0.4880556E+16
361.7236950704,0.4880556E+16
361.7236950705,0.4880556E+16
361.7236950707,0.4880556E+16
361.7236950708,0.4880556E+16
361.7236950709,0.4880556E+16
361.7236950711,0.4880556E+16
361.7236950712,0.4880556E+16
361.7236950714,0.4880556E+16
361.7236950715,0.4880556E+16
361.7236950716,0.4880556E+16
361.7236950717,0.4880556E+16
361.7236950718,0.4880556E+16
361.7236950719,0.4880556E+16
361.7236950720,0.4880556E+16
361.7236950722,0.4880556E+16
361.7236950723,0.4880556E+16
361.7236950724,0.4880556E+16
361.7236950725,0.4880556E+16
361.7236950727,0.4880556E+16
361.7236950731,0.4880556E+16
361.7236950733,0.4880556E+16
361.7236950734,0.4880556E+16
361.7236950736,0.4880556E+16
361.7236950737,0.4880556E+16
361.7236950739,0.4880556E+16
361.7236950740,0.4880556E+16
361.7236950741,0.4880556E+16
361.7236950743,0.4880556E+16
361.7236950744,0.4880556E+16
361.7236950745,0.4880556E+16
361.7236950747,0.4880556E+16
361.7236950751,0.4880556E+16
361.7236950752,0.4880556E+16
361.7236950753,0.4880556E+16
361.7236950755,0.4880556E+16
361.7236950756,0.4880556E+16
361.7236950758,0.4880556E+16
361.7236950759,0.4880556E+16
361.7236950761,0.4880556E+16
361.7236950762,0.4880556E+16
361.7236950764,0.4880556E+16
361.7236950765,0.4880556E+16
361.7236950767,0.4880556E+16
361.7236950768,0.4880556E+16
361.7236950769,0.4880556E+16
361.7236950770,0.4880556E+16
361.7236950772,0.4880556E+16
361.7236950773,0.4880556E+16
361.7236950775,0.4880556E+16
361.7236950776,0.4880556E+16
361.7236950778,0.4880556E+16
361.7236950779,0.4880556E+16
361.7236950780,0.4880556E+16
361.7236950782,0.4880556E+16
361.7236950783,0.4880556E+16
361.7236950785,0.4880556E+16
361.7236950789,0.4880556E+16
361.7236950791,0.4880556E+16
361.7236950795,0.4880556E+16
361.7236950797,0.4880556E+16
361.7236950798,0.4880556E+16
361.7236950799,0.4880556E+16
361.7236950800,0.4880556E+16
361.7236950802,0.4880556E+16
361.7236950803,0.4880556E+16
361.7236950804,0.4880556E+16
361.7236950806,0.4880556E+16
361.7236950807,0.4880556E+16
361.7236950809,0.4880556E+16
361.7236950810,0.4880556E+16
361.7236950812,0.4880556E+16
361.7236950816,0.4880556E+16
361.7236950818,0.4880556E+16
361.7236950819,0.4880556E+16
361.7236950820,0.4880556E+16
361.7236950821,0.4880556E+16
361.7236950822,0.4880556E+16
361.7236950824,0.4880556E+16
361.7236950825,0.4880556E+16
361.7236950827,0.4880556E+16
361.7236950828,0.4880556E+16
361.7236950830,0.4880556E+16
361.7236950831,0.4880556E+16
361.7236950833,0.4880556E+16
361.7236950837,0.4880556E+16
361.7236950838,0.4880556E+16
361.7236950839,0.4880556E+16
361.7236950841,0.4880556E+16
361.7236950845,0.4880556E+16
361.7236950847,0.4880556E+16
361.7236950848,0.4880556E+16
361.7236950850,0.4880556E+16
361.7236950851,0.4880556E+16
361.7236950853,0.4880556E+16
361.7236950854,0.4880556E+16
361.7236950855,0.4880556E+16
361.7236950856,0.4880556E+16
361.7236950858,0.4880556E+16
361.7236950859,0.4880556E+16
361.7236950861,0.4880556E+16
361.7236950865,0.4880556E+16
361.7236950867,0.4880556E+16
361.7236950868,0.4880556E+16
361.7236950869,0.4880556E+16
361.7236950871,0.4880556E+16
361.7236950872,0.4880556E+16
361.7236950873,0.4880556E+16
361.7236950875,0.4880556E+16
361.7236950876,0.4880556E+16
361.7236950877,0.4880556E+16
361.7236950879,0.4880556E+16
361.7236950883,0.4880556E+16
361.7236950885,0.4880556E+16
361.7236950886,0.4880556E+16
361.7236950887,0.4880556E+16
361.7236950888,0.4880556E+16
361.7236950889,0.4880556E+16
361.7236950890,0.4880556E+16
361.7236950891,0.4880556E+16
361.7236950892,0.4880556E+16
361.7236950893,0.4880556E+16
361.7236950895,0.4880556E+16
361.7236950899,0.4880556E+16
361.7236950901,0.4880556E+16
361.7236950905,0.4880556E+16
361.7236950907,0.4880556E+16
361.7236950908,0.4880556E+16
361.7236950910,0.4880556E+16
361.7236950911,0.4880556E+16
361.7236950913,0.4880556E+16
361.7236950917,0.4880556E+16
361.7236950919,0.4880556E+16
361.7236950922,0.4880556E+16
361.7236950928,0.4880556E+16
361.7236950941,0.4880556E+16
361.7236950967,0.4880556E+16
361.7236951018,0.4880556E+16
361.7236951120,0.4880556E+16
361.7236951161,0.4880556E+16
361.7236951243,0.4880556E+16
361.7236951244,0.4880556E+16
361.7236951245,0.4880556E+16
361.7236951247,0.4880556E+16
361.7236951251,0.4880556E+16
361.7236951253,0.4880556E+16
361.7236951254,0.4880556E+16
361.7236951256,0.4880556E+16
361.7236951260,0.4880556E+16
361.7236951262,0.4880556E+16
361.7236951263,0.4880556E+16
361.7236951264,0.4880556E+16
361.7236951265,0.4880556E+16
361.7236951266,0.4880556E+16
361.7236951268,0.4880556E+16
361.7236951272,0.4880556E+16
361.7236951274,0.4880556E+16
361.7236951275,0.4880556E+16
361.7236951277,0.4880556E+16
361.7236951281,0.4880556E+16
361.7236951283,0.4880556E+16
361.7236951287,0.4880556E+16
361.7236951289,0.4880556E+16
361.7236951290,0.4880556E+16
361.7236951291,0.4880556E+16
361.7236951292,0.4880556E+16
361.7236951293,0.4880556E+16
361.7236951294,0.4880556E+16
361.7236951295,0.4880556E+16
361.7236951297,0.4880556E+16
361.7236951301,0.4880556E+16
361.7236951303,0.4880556E+16
361.7236951307,0.4880556E+16
361.7236951309,0.4880556E+16
361.7236951310,0.4880556E+16
361.7236951311,0.4880556E+16
361.7236951313,0.4880556E+16
361.7236951314,0.4880556E+16
361.7236951316,0.4880556E+16
361.7236951320,0.4880556E+16
361.7236951322,0.4880556E+16
361.7236951326,0.4880556E+16
361.7236951328,0.4880556E+16
361.7236951329,0.4880556E+16
361.7236951331,0.4880556E+16
361.7236951332,0.4880556E+16
361.7236951333,0.4880556E+16
361.7236951335,0.4880556E+16
361.7236951339,0.4880556E+16
361.7236951347,0.4880556E+16
361.7236951350,0.4880556E+16
361.7236951357,0.4880556E+16
361.7236951359,0.4880556E+16
361.7236951360,0.4880556E+16
361.7236951361,0.4880556E+16
361.7236951363,0.4880556E+16
361.7236951367,0.4880556E+16
361.7236951369,0.4880556E+16
361.7236951373,0.4880556E+16
361.7236951375,0.4880556E+16
361.7236951379,0.4880556E+16
361.7236951387,0.4880556E+16
361.7236951391,0.4880556E+16
361.7236951392,0.4880556E+16
361.7236951393,0.4880556E+16
361.7236951394,0.4880556E+16
361.7236951395,0.4880556E+16
361.7236951396,0.4880556E+16
361.7236951398,0.4880556E+16
361.7236951399,0.4880556E+16
361.7236951400,0.4880556E+16
361.7236951401,0.4880556E+16
361.7236951402,0.4880556E+16
361.7236951403,0.4880556E+16
361.7236951405,0.4880556E+16
361.7236951406,0.4880556E+16
361.7236951408,0.4880556E+16
361.7236951412,0.4880556E+16
361.7236951414,0.4880556E+16
361.7236951415,0.4880556E+16
361.7236951416,0.4880556E+16
361.7236951417,0.4880556E+16
361.7236951419,0.4880556E+16
361.7236951420,0.4880556E+16
361.7236951422,0.4880556E+16
361.7236951423,0.4880556E+16
361.7236951425,0.4880556E+16
361.7236951426,0.4880556E+16
361.7236951428,0.4880556E+16
361.7236951429,0.4880556E+16
361.7236951431,0.4880556E+16
361.7236951435,0.4880556E+16
361.7236951437,0.4880556E+16
361.7236951441,0.4880556E+16
361.7236951443,0.4880556E+16
361.7236951447,0.4880556E+16
361.7236951449,0.4880556E+16
361.7236951453,0.4880556E+16
